Member_ID,YEAR,TotalTxn,TotalQty,TotalSpend,MaxSaleDate,Mode_ProductCategory
M000181,2022,8,8,1505.93,2022-12-10,Sandwich
M000181,2023,9,18,1045.74,2023-12-24,Merchandise
M000181,2024,5,10,1153.48,2024-12-17,Dessert
M000181,2025,5,10,1185.23,2025-03-12,Beverage
M000182,2021,1,1,61.15,2021-12-01,Merchandise
M000182,2022,1,3,289.96,2022-12-28,Pastry
M000182,2023,2,2,485.82,2023-12-12,Sandwich
M000182,2024,2,6,116.29,2024-12-09,Dessert
M000182,2025,1,3,106.29,2025-03-06,Sandwich
M000183,2024,27,27,2519.86,2024-12-06,Pastry
M000183,2025,21,21,5300.33,2025-03-21,Sandwich
M000184,2021,10,10,2045.48,2021-12-24,Pastry
M000184,2022,14,28,3486.75,2022-12-22,Coffee
M000184,2023,16,48,2817.17,2023-12-18,Dessert
M000184,2024,13,39,1279.33,2024-12-25,Pastry
M000184,2025,13,26,3637.19,2025-03-19,Beverage
M000185,2023,5,5,683.52,2023-12-24,Merchandise
M000185,2024,2,2,163.16,2024-12-26,Sandwich
M000185,2025,1,1,269.93,2025-03-02,Beverage
M000186,2024,9,18,1154.38,2024-12-28,Dessert
M000186,2025,6,6,476.86,2025-03-08,Beverage
M000187,2025,11,22,1814.41,2025-03-19,Sandwich
M000188,2021,5,5,729.91,2021-12-20,Sandwich
M000188,2022,9,9,2478.8,2022-12-11,Dessert
M000188,2023,5,15,415.55,2023-12-13,Beverage
M000188,2025,6,18,901.17,2025-03-14,Sandwich
M000189,2025,6,18,1579.57,2025-03-21,Beverage
M000190,2024,1,1,225.3,2024-12-20,Beverage
M000190,2025,2,2,102.25,2025-03-19,Pastry
M000191,2024,5,10,644.26,2024-12-05,Sandwich
M000191,2025,1,1,138.46,2025-03-08,Sandwich
M000192,2023,15,15,1765.9,2023-12-24,Pastry
M000192,2024,20,20,2497.56,2024-12-22,Coffee
M000192,2025,17,34,4748.63,2025-03-15,Merchandise
M000193,2022,34,102,9977.51,2022-12-12,Merchandise
M000193,2023,47,47,4151.57,2023-12-03,Dessert
M000193,2024,42,84,8696.97,2024-12-22,Sandwich
M000193,2025,37,37,7313.98,2025-03-24,Coffee
M000194,2022,9,18,1558.44,2022-12-14,Beverage
M000194,2023,9,9,2613.7,2023-12-08,Pastry
M000194,2024,9,18,1247.15,2024-12-12,Dessert
M000194,2025,6,12,1000.9,2025-03-18,Merchandise
M000195,2021,8,16,514.66,2021-12-17,Sandwich
M000195,2022,7,21,1272.76,2022-12-07,Merchandise
M000195,2023,7,21,1115.18,2023-12-26,Beverage
M000196,2025,6,18,1176.75,2025-03-06,Sandwich
M000197,2022,13,39,3493.41,2022-12-24,Sandwich
M000197,2024,12,12,1150.7,2024-12-12,Coffee
M000197,2025,18,18,2487.01,2025-03-26,Merchandise
M000198,2024,16,16,3827.73,2024-12-10,Beverage
M000198,2025,16,16,3155.93,2025-03-09,Pastry
M000199,2023,11,11,2730.53,2023-12-08,Sandwich
M000199,2025,10,10,2013.71,2025-03-21,Beverage
M000200,2025,17,17,1421.11,2025-03-13,Coffee
M000201,2023,7,7,2035.03,2023-12-12,Beverage
M000201,2024,5,10,1294.94,2024-12-21,Coffee
M000202,2022,1,3,104.9,2022-12-12,Pastry
M000202,2023,2,2,180.16,2023-12-27,Beverage
M000202,2025,1,3,61.69,2025-03-01,Dessert
M000203,2022,4,12,237.27,2022-12-13,Sandwich
M000203,2023,4,4,674.0,2023-12-14,Pastry
M000203,2024,2,6,362.86,2024-12-12,Coffee
M000204,2022,13,26,2026.89,2022-12-15,Beverage
M000204,2023,13,39,1011.8,2023-12-28,Pastry
M000204,2024,11,11,2318.01,2024-12-26,Dessert
M000204,2025,11,22,1374.09,2025-03-07,Merchandise
M000205,2022,7,14,1924.87,2022-12-10,Coffee
M000205,2023,6,12,568.02,2023-12-16,Merchandise
M000205,2024,9,18,1522.37,2024-12-14,Coffee
M000205,2025,10,10,2475.1,2025-03-20,Sandwich
M000206,2025,1,2,270.0,2025-03-26,Coffee
M000207,2021,3,3,533.7,2021-12-15,Coffee
M000207,2022,4,12,815.5,2022-12-07,Pastry
M000207,2023,2,2,541.1,2023-12-10,Dessert
M000207,2024,3,6,728.62,2024-12-03,Beverage
M000208,2025,7,7,1226.72,2025-03-13,Dessert
M000209,2021,5,5,456.88,2021-12-28,Sandwich
M000209,2022,3,9,319.05,2022-12-27,Pastry
M000209,2023,5,5,601.09,2023-12-15,Pastry
M000209,2025,1,3,53.02,2025-03-01,Dessert
M000210,2025,5,10,1032.28,2025-03-11,Beverage
M000211,2023,7,7,509.9,2023-12-24,Sandwich
M000211,2024,9,27,486.01,2024-12-26,Coffee
M000211,2025,6,12,1100.45,2025-03-09,Merchandise
M000212,2023,7,14,1831.25,2023-12-21,Beverage
M000212,2024,7,7,1147.32,2024-12-17,Sandwich
M000212,2025,8,8,1192.36,2025-03-13,Coffee
M000213,2021,8,24,2326.04,2021-12-12,Beverage
M000213,2022,8,16,662.75,2022-12-13,Pastry
M000213,2023,5,10,1073.9,2023-12-23,Coffee
M000213,2024,9,27,1820.09,2024-12-02,Coffee
M000214,2023,5,5,263.87,2023-12-17,Sandwich
M000214,2024,4,12,1041.26,2024-12-18,Beverage
M000215,2024,16,16,2149.84,2024-12-02,Pastry
M000215,2025,17,34,4738.1,2025-03-19,Dessert
M000216,2025,1,2,170.76,2025-03-15,Merchandise
M000217,2025,8,16,1801.69,2025-03-04,Dessert
M000218,2024,12,36,1150.23,2024-12-14,Beverage
M000218,2025,20,40,4880.51,2025-03-20,Coffee
M000219,2024,8,24,1694.09,2024-12-14,Sandwich
M000219,2025,7,21,1396.14,2025-03-27,Coffee
M000220,2022,13,39,1997.81,2022-12-10,Merchandise
M000220,2023,18,54,3680.63,2023-12-28,Dessert
M000220,2024,16,16,3767.56,2024-12-11,Merchandise
M000220,2025,10,30,2092.0,2025-03-19,Pastry
M000221,2023,5,15,819.26,2023-12-09,Merchandise
M000221,2024,8,24,1929.68,2024-12-18,Beverage
M000221,2025,8,8,1214.27,2025-03-07,Pastry
M000222,2024,5,10,1203.76,2024-12-19,Merchandise
M000222,2025,5,10,489.57,2025-03-26,Dessert
M000223,2024,5,15,350.12,2024-12-19,Dessert
M000223,2025,4,4,761.85,2025-03-14,Merchandise
M000224,2021,6,6,995.48,2021-12-15,Merchandise
M000224,2022,5,15,778.61,2022-12-27,Sandwich
M000224,2023,6,12,1180.97,2023-12-06,Coffee
M000224,2024,10,30,1838.91,2024-12-22,Pastry
M000224,2025,5,15,1213.85,2025-03-11,Sandwich
M000225,2023,5,15,274.1,2023-12-10,Sandwich
M000225,2024,5,10,812.05,2024-12-13,Dessert
M000225,2025,5,10,1274.41,2025-03-15,Pastry
M000226,2023,2,4,216.0,2023-12-17,Merchandise
M000226,2024,2,2,448.69,2024-12-26,Merchandise
M000226,2025,1,2,231.17,2025-03-04,Beverage
M000227,2023,47,47,6889.78,2023-12-13,Merchandise
M000227,2024,27,81,2118.81,2024-12-21,Dessert
M000227,2025,44,44,3332.52,2025-03-21,Sandwich
M000228,2024,9,27,1930.88,2024-12-28,Merchandise
M000228,2025,7,7,699.5,2025-03-15,Coffee
M000229,2024,10,30,2943.32,2024-12-14,Merchandise
M000229,2025,17,17,1715.25,2025-03-17,Merchandise
M000230,2023,9,27,2471.07,2023-12-28,Coffee
M000230,2024,8,8,1457.38,2024-12-20,Beverage
M000230,2025,10,20,2582.31,2025-03-27,Dessert
M000231,2022,10,30,2626.65,2022-12-15,Pastry
M000231,2023,20,60,5829.7,2023-12-19,Pastry
M000231,2024,17,51,2021.34,2024-12-03,Beverage
M000231,2025,16,48,3541.69,2025-03-24,Dessert
M000232,2024,8,8,742.98,2024-12-16,Beverage
M000232,2025,5,15,291.37,2025-03-05,Coffee
M000233,2023,5,10,321.02,2023-12-25,Pastry
M000233,2024,8,8,1745.04,2024-12-09,Sandwich
M000233,2025,7,21,1017.6,2025-03-21,Pastry
M000234,2023,7,21,1540.82,2023-12-16,Coffee
M000234,2024,10,20,2526.27,2024-12-22,Pastry
M000234,2025,10,20,1037.37,2025-03-20,Coffee
M000235,2022,2,2,329.26,2022-12-08,Coffee
M000235,2023,3,9,488.51,2023-12-27,Merchandise
M000235,2025,4,4,331.86,2025-03-25,Sandwich
M000236,2024,15,15,3916.73,2024-12-23,Sandwich
M000237,2025,4,8,701.23,2025-03-03,Merchandise
M000238,2021,4,8,978.88,2021-12-09,Merchandise
M000238,2023,3,9,560.09,2023-12-04,Sandwich
M000238,2024,5,10,1497.6,2024-12-08,Dessert
M000238,2025,4,8,352.27,2025-03-07,Pastry
M000239,2021,5,10,754.04,2021-12-15,Dessert
M000239,2022,9,18,1088.33,2022-12-03,Pastry
M000239,2023,7,21,1779.04,2023-12-28,Merchandise
M000239,2024,6,18,375.75,2024-12-09,Pastry
M000239,2025,8,8,731.57,2025-03-14,Dessert
M000240,2024,1,2,154.24,2024-12-03,Beverage
M000240,2025,5,15,760.23,2025-03-07,Sandwich
M000241,2023,38,114,8144.39,2023-12-05,Dessert
M000241,2024,39,117,7294.58,2024-12-07,Sandwich
M000241,2025,43,86,11450.48,2025-03-13,Dessert
M000242,2021,42,84,6834.87,2021-12-06,Sandwich
M000242,2022,33,33,4134.14,2022-12-08,Sandwich
M000242,2023,21,63,6024.52,2023-12-26,Sandwich
M000242,2024,46,46,3399.92,2024-12-07,Dessert
M000242,2025,26,78,1850.15,2025-03-05,Beverage
M000243,2024,22,44,2736.2,2024-12-21,Merchandise
M000243,2025,49,98,4248.23,2025-03-20,Merchandise
M000244,2024,5,10,1176.49,2024-12-22,Pastry
M000244,2025,7,21,1987.62,2025-03-03,Pastry
M000245,2021,1,1,179.15,2021-12-19,Beverage
M000245,2022,5,10,415.49,2022-12-19,Dessert
M000245,2023,3,9,437.81,2023-12-06,Merchandise
M000245,2024,2,4,554.3,2024-12-11,Dessert
M000245,2025,2,2,359.3,2025-03-08,Sandwich
M000246,2022,20,60,5662.44,2022-12-14,Beverage
M000246,2023,45,45,9251.83,2023-12-09,Dessert
M000246,2024,32,32,8922.99,2024-12-19,Dessert
M000246,2025,46,46,9763.9,2025-03-28,Sandwich
M000247,2021,6,6,427.76,2021-12-22,Sandwich
M000247,2022,5,10,1019.61,2022-12-14,Coffee
M000247,2023,8,24,1066.41,2023-12-16,Pastry
M000247,2024,10,30,2104.89,2024-12-25,Sandwich
M000247,2025,5,10,559.89,2025-03-10,Beverage
M000248,2023,42,42,5438.87,2023-12-03,Merchandise
M000248,2024,41,123,5286.42,2024-12-13,Coffee
M000249,2025,40,40,2732.75,2025-03-12,Coffee
M000250,2023,11,33,2644.94,2023-12-06,Coffee
M000250,2024,15,45,3540.79,2024-12-19,Dessert
M000250,2025,19,19,3399.27,2025-03-07,Pastry
M000251,2022,2,4,465.88,2022-12-26,Sandwich
M000251,2023,3,6,784.97,2023-12-10,Dessert
M000251,2024,3,6,473.44,2024-12-15,Merchandise
M000251,2025,4,4,974.47,2025-03-11,Coffee
M000252,2021,5,15,1296.18,2021-12-14,Sandwich
M000252,2025,7,7,1195.81,2025-03-08,Merchandise
M000253,2022,18,54,2462.01,2022-12-09,Sandwich
M000253,2023,14,14,2817.56,2023-12-03,Dessert
M000253,2024,18,18,2449.41,2024-12-18,Merchandise
M000254,2023,8,16,942.5,2023-12-26,Dessert
M000254,2024,7,7,1403.99,2024-12-04,Beverage
M000255,2021,1,2,52.83,2021-12-08,Coffee
M000255,2022,3,6,237.92,2022-12-09,Coffee
M000255,2023,2,6,561.56,2023-12-23,Dessert
M000255,2024,5,5,1101.22,2024-12-19,Beverage
M000255,2025,2,6,465.69,2025-03-08,Dessert
M000256,2025,9,27,1348.52,2025-03-09,Merchandise
M000257,2023,43,43,9245.77,2023-12-18,Dessert
M000257,2025,42,84,3050.7,2025-03-13,Sandwich
M000258,2021,10,30,1016.62,2021-12-07,Merchandise
M000258,2022,10,20,830.38,2022-12-02,Pastry
M000258,2023,8,16,927.29,2023-12-01,Dessert
M000258,2024,5,10,859.23,2024-12-17,Merchandise
M000258,2025,9,18,2682.9,2025-03-02,Dessert
M000259,2021,10,30,793.71,2021-12-23,Dessert
M000259,2023,10,20,2664.13,2023-12-03,Coffee
M000260,2024,3,9,356.76,2024-12-11,Dessert
M000260,2025,4,4,386.47,2025-03-04,Coffee
M000261,2025,8,8,990.54,2025-03-15,Merchandise
M000262,2025,25,25,1363.06,2025-03-08,Dessert
M000263,2025,1,2,169.35,2025-03-09,Sandwich
M000264,2021,7,14,1621.22,2021-12-26,Coffee
M000264,2022,10,30,2431.44,2022-12-21,Pastry
M000264,2024,10,10,2557.19,2024-12-19,Sandwich
M000264,2025,9,18,1397.76,2025-03-26,Beverage
M000265,2022,16,16,4291.12,2022-12-06,Pastry
M000265,2023,19,38,5333.53,2023-12-12,Pastry
M000265,2024,12,36,1753.1,2024-12-24,Dessert
M000265,2025,12,24,2058.49,2025-03-18,Beverage
M000266,2022,10,20,2820.32,2022-12-02,Beverage
M000266,2023,16,32,1754.82,2023-12-27,Coffee
M000266,2024,12,36,2192.71,2024-12-21,Coffee
M000266,2025,16,32,4149.68,2025-03-20,Dessert
M000267,2025,5,5,983.3,2025-03-19,Coffee
M000268,2021,10,30,1093.14,2021-12-01,Pastry
M000268,2022,10,30,1155.73,2022-12-06,Merchandise
M000268,2023,17,34,3265.8,2023-12-23,Dessert
M000268,2024,11,33,2335.48,2024-12-06,Beverage
M000269,2021,5,5,1328.8,2021-12-15,Sandwich
M000269,2022,8,16,1723.17,2022-12-09,Sandwich
M000269,2023,9,9,548.65,2023-12-10,Merchandise
M000269,2024,9,18,2010.34,2024-12-11,Pastry
M000269,2025,5,15,270.36,2025-03-18,Coffee
M000270,2023,5,10,684.83,2023-12-12,Dessert
M000270,2024,3,6,448.6,2024-12-13,Pastry
M000270,2025,5,15,713.74,2025-03-04,Beverage
M000271,2025,10,20,2248.53,2025-03-13,Coffee
M000272,2025,16,16,4043.44,2025-03-27,Pastry
M000273,2025,16,16,2590.58,2025-03-10,Beverage
M000274,2024,24,48,6610.79,2024-12-13,Coffee
M000274,2025,31,31,4386.29,2025-03-12,Coffee
M000275,2024,6,18,306.55,2024-12-15,Pastry
M000275,2025,10,10,1557.9,2025-03-26,Coffee
M000276,2023,5,10,908.2,2023-12-19,Coffee
M000276,2024,6,12,753.33,2024-12-07,Pastry
M000276,2025,7,14,1342.54,2025-03-02,Merchandise
M000277,2025,14,42,3308.68,2025-03-07,Coffee
M000278,2023,7,21,1993.2,2023-12-15,Dessert
M000279,2023,20,60,4186.13,2023-12-18,Beverage
M000279,2024,14,42,2116.16,2024-12-07,Beverage
M000279,2025,11,33,1196.39,2025-03-11,Merchandise
M000280,2023,14,42,3046.93,2023-12-15,Beverage
M000280,2024,10,20,2216.66,2024-12-02,Pastry
M000280,2025,17,34,4255.48,2025-03-03,Dessert
M000281,2022,10,30,750.65,2022-12-06,Pastry
M000281,2024,13,13,3413.5,2024-12-05,Merchandise
M000281,2025,17,17,4191.07,2025-03-05,Pastry
M000282,2024,8,16,918.15,2024-12-06,Dessert
M000282,2025,7,7,1685.4,2025-03-27,Beverage
M000283,2025,8,16,1634.62,2025-03-19,Merchandise
M000284,2021,2,4,336.7,2021-12-08,Dessert
M000284,2022,2,2,460.47,2022-12-28,Sandwich
M000284,2023,1,1,109.57,2023-12-06,Coffee
M000284,2024,3,9,893.68,2024-12-03,Beverage
M000284,2025,2,2,358.13,2025-03-10,Pastry
M000285,2025,7,14,1504.73,2025-03-20,Dessert
M000286,2021,5,5,1249.62,2021-12-16,Sandwich
M000286,2022,1,2,260.69,2022-12-23,Sandwich
M000286,2024,4,8,636.42,2024-12-23,Dessert
M000286,2025,2,6,579.7,2025-03-04,Coffee
M000287,2024,6,6,1310.15,2024-12-06,Beverage
M000287,2025,10,10,2784.03,2025-03-16,Beverage
M000288,2023,6,6,1708.85,2023-12-14,Merchandise
M000288,2024,5,10,752.26,2024-12-10,Merchandise
M000288,2025,8,8,814.67,2025-03-12,Coffee
M000289,2021,1,2,203.59,2021-12-06,Dessert
M000289,2022,3,3,622.63,2022-12-03,Merchandise
M000289,2023,4,12,497.51,2023-12-02,Pastry
M000289,2024,3,3,656.55,2024-12-28,Beverage
M000289,2025,3,9,275.25,2025-03-15,Beverage
M000290,2022,9,9,2344.18,2022-12-14,Pastry
M000290,2023,10,20,977.28,2023-12-17,Merchandise
M000290,2024,10,20,2707.6,2024-12-26,Sandwich
M000290,2025,10,10,1206.81,2025-03-15,Sandwich
M000291,2024,4,12,786.2,2024-12-04,Dessert
M000291,2025,5,15,1212.59,2025-03-22,Beverage
M000292,2023,5,15,597.25,2023-12-20,Coffee
M000292,2024,5,10,292.98,2024-12-24,Dessert
M000292,2025,3,3,800.08,2025-03-20,Merchandise
M000293,2021,13,13,3326.52,2021-12-25,Beverage
M000293,2022,12,12,2835.9,2022-12-19,Sandwich
M000293,2023,11,11,827.32,2023-12-23,Dessert
M000293,2024,18,54,1235.83,2024-12-28,Coffee
M000293,2025,14,42,3964.75,2025-03-08,Sandwich
M000295,2025,4,8,941.31,2025-03-06,Pastry
M000296,2024,9,27,2032.2,2024-12-10,Beverage
M000296,2025,10,10,1352.52,2025-03-23,Beverage
M000297,2025,17,17,4450.79,2025-03-25,Dessert
M000298,2021,2,2,325.13,2021-12-21,Dessert
M000298,2022,1,2,214.32,2022-12-28,Sandwich
M000298,2024,1,3,99.98,2024-12-24,Sandwich
M000298,2025,3,6,379.46,2025-03-24,Dessert
M000299,2021,7,14,392.88,2021-12-22,Sandwich
M000299,2022,10,20,2058.83,2022-12-19,Beverage
M000299,2023,10,30,1103.6,2023-12-01,Dessert
M000299,2024,8,8,802.66,2024-12-26,Coffee
M000300,2023,2,4,141.84,2023-12-13,Pastry
M000300,2025,3,9,487.21,2025-03-17,Beverage
M000301,2021,3,6,649.13,2021-12-17,Beverage
M000301,2022,3,6,414.05,2022-12-06,Sandwich
M000301,2023,3,3,155.14,2023-12-13,Dessert
M000301,2024,5,10,1260.45,2024-12-28,Pastry
M000301,2025,1,2,67.82,2025-03-13,Sandwich
M000302,2022,5,5,468.91,2022-12-09,Sandwich
M000302,2023,9,27,1826.15,2023-12-10,Coffee
M000302,2025,9,18,2502.34,2025-03-14,Coffee
M000303,2023,6,12,1530.87,2023-12-28,Coffee
M000303,2024,8,8,2316.66,2024-12-14,Pastry
M000304,2021,7,7,1953.54,2021-12-17,Merchandise
M000304,2022,6,6,1495.97,2022-12-11,Merchandise
M000304,2024,5,15,1221.07,2024-12-09,Merchandise
M000305,2021,19,38,3980.36,2021-12-27,Dessert
M000305,2022,17,51,4579.97,2022-12-05,Sandwich
M000305,2023,12,36,1406.18,2023-12-07,Sandwich
M000305,2024,14,42,746.14,2024-12-11,Coffee
M000305,2025,15,30,3569.22,2025-03-16,Sandwich
M000306,2025,20,60,2609.34,2025-03-21,Merchandise
M000307,2023,9,18,1972.87,2023-12-11,Dessert
M000307,2024,9,9,765.8,2024-12-14,Coffee
M000307,2025,9,18,1058.1,2025-03-21,Coffee
M000308,2023,5,10,1389.18,2023-12-20,Pastry
M000308,2024,7,21,1822.68,2024-12-01,Beverage
M000308,2025,7,7,421.52,2025-03-04,Dessert
M000309,2023,20,40,3355.82,2023-12-18,Beverage
M000309,2024,19,38,5489.42,2024-12-04,Merchandise
M000309,2025,18,36,4220.16,2025-03-22,Dessert
M000310,2025,2,2,350.43,2025-03-25,Merchandise
M000311,2022,9,18,2220.09,2022-12-17,Beverage
M000311,2023,7,7,1348.47,2023-12-06,Pastry
M000311,2024,6,6,1756.61,2024-12-14,Coffee
M000311,2025,7,21,1310.11,2025-03-23,Dessert
M000312,2023,2,4,310.0,2023-12-16,Sandwich
M000312,2024,2,2,524.65,2024-12-15,Pastry
M000312,2025,4,8,381.79,2025-03-19,Pastry
M000313,2025,1,2,73.07,2025-03-26,Dessert
M000314,2023,45,45,7523.31,2023-12-17,Pastry
M000314,2024,24,48,6139.97,2024-12-27,Sandwich
M000314,2025,33,99,6177.26,2025-03-27,Coffee
M000315,2024,12,12,1000.55,2024-12-24,Pastry
M000315,2025,17,17,2763.82,2025-03-17,Dessert
M000316,2021,6,6,1007.29,2021-12-27,Dessert
M000316,2023,8,16,2047.84,2023-12-28,Merchandise
M000316,2024,10,20,639.07,2024-12-18,Sandwich
M000316,2025,8,24,1045.92,2025-03-09,Coffee
M000317,2022,8,16,1392.8,2022-12-11,Pastry
M000317,2023,5,15,925.98,2023-12-22,Coffee
M000317,2024,10,10,1656.92,2024-12-03,Sandwich
M000317,2025,7,14,1404.42,2025-03-18,Dessert
M000318,2025,5,15,1202.63,2025-03-21,Beverage
M000319,2022,5,5,881.91,2022-12-18,Dessert
M000319,2023,2,6,111.43,2023-12-05,Coffee
M000319,2024,4,4,350.94,2024-12-19,Beverage
M000319,2025,2,2,567.83,2025-03-26,Merchandise
M000320,2022,3,9,216.16,2022-12-26,Dessert
M000320,2024,5,15,1054.47,2024-12-28,Merchandise
M000320,2025,1,3,241.75,2025-03-27,Coffee
M000321,2024,8,8,2230.82,2024-12-13,Merchandise
M000321,2025,9,9,2414.42,2025-03-02,Beverage
M000322,2021,13,26,3182.84,2021-12-19,Dessert
M000322,2022,18,54,4920.6,2022-12-08,Sandwich
M000322,2023,18,54,5083.64,2023-12-14,Merchandise
M000322,2024,17,17,1881.09,2024-12-11,Coffee
M000322,2025,15,30,2666.37,2025-03-14,Dessert
M000323,2023,6,6,807.48,2023-12-23,Beverage
M000323,2025,5,5,1299.83,2025-03-22,Pastry
M000324,2023,3,6,624.09,2023-12-22,Sandwich
M000324,2024,1,2,81.74,2024-12-03,Dessert
M000324,2025,5,15,1346.47,2025-03-08,Dessert
M000325,2023,46,92,5329.19,2023-12-10,Sandwich
M000325,2024,37,37,2818.2,2024-12-03,Sandwich
M000326,2022,20,60,1512.01,2022-12-05,Pastry
M000326,2023,15,15,1494.2,2023-12-18,Beverage
M000326,2025,18,54,1235.92,2025-03-02,Dessert
M000327,2022,8,24,1292.82,2022-12-02,Pastry
M000327,2023,7,21,817.27,2023-12-14,Dessert
M000327,2024,8,16,1549.01,2024-12-10,Coffee
M000327,2025,6,12,1388.44,2025-03-14,Sandwich
M000328,2025,5,10,522.41,2025-03-05,Dessert
M000329,2021,6,12,1059.05,2021-12-07,Coffee
M000329,2022,8,16,1306.01,2022-12-06,Dessert
M000329,2023,10,10,2156.37,2023-12-08,Coffee
M000329,2024,9,27,918.85,2024-12-02,Pastry
M000329,2025,5,10,949.01,2025-03-23,Merchandise
M000330,2023,2,2,213.32,2023-12-10,Coffee
M000330,2024,3,3,562.49,2024-12-21,Merchandise
M000330,2025,2,6,316.43,2025-03-13,Coffee
M000331,2021,6,12,737.46,2021-12-13,Beverage
M000331,2022,8,8,1854.31,2022-12-12,Merchandise
M000331,2023,7,21,846.01,2023-12-03,Merchandise
M000331,2024,10,30,787.26,2024-12-03,Beverage
M000331,2025,6,6,415.38,2025-03-22,Coffee
M000332,2024,18,18,3804.89,2024-12-10,Coffee
M000332,2025,14,28,3036.76,2025-03-13,Merchandise
M000333,2023,5,10,1271.62,2023-12-07,Merchandise
M000333,2024,4,8,225.83,2024-12-05,Dessert
M000333,2025,2,6,302.53,2025-03-22,Merchandise
M000334,2025,2,2,505.95,2025-03-14,Merchandise
M000335,2023,1,3,231.5,2023-12-19,Beverage
M000335,2024,2,2,378.92,2024-12-07,Beverage
M000335,2025,4,4,799.78,2025-03-13,Beverage
M000336,2022,1,1,84.89,2022-12-11,Merchandise
M000336,2023,2,4,186.95,2023-12-02,Pastry
M000336,2024,2,2,440.02,2024-12-08,Sandwich
M000336,2025,5,5,340.46,2025-03-07,Merchandise
M000337,2022,16,48,1682.83,2022-12-14,Beverage
M000337,2023,10,10,1685.88,2023-12-15,Dessert
M000337,2024,14,28,3549.88,2024-12-04,Sandwich
M000337,2025,19,19,1953.62,2025-03-25,Sandwich
M000338,2024,14,28,3877.88,2024-12-14,Sandwich
M000338,2025,16,16,1240.17,2025-03-13,Pastry
M000339,2024,6,12,627.28,2024-12-19,Dessert
M000339,2025,7,21,1933.04,2025-03-13,Dessert
M000340,2022,3,9,718.45,2022-12-21,Pastry
M000340,2023,4,8,1050.81,2023-12-09,Coffee
M000340,2024,1,1,104.08,2024-12-28,Dessert
M000340,2025,2,6,500.79,2025-03-11,Coffee
M000341,2023,6,12,1469.23,2023-12-22,Sandwich
M000341,2024,8,16,681.36,2024-12-18,Dessert
M000341,2025,5,10,836.03,2025-03-08,Pastry
M000342,2021,7,14,1011.45,2021-12-24,Merchandise
M000342,2023,6,6,836.4,2023-12-04,Sandwich
M000342,2024,9,18,1633.46,2024-12-15,Dessert
M000342,2025,6,6,501.02,2025-03-23,Coffee
M000343,2022,5,10,606.77,2022-12-15,Beverage
M000343,2023,4,4,713.83,2023-12-02,Merchandise
M000343,2024,3,9,188.7,2024-12-04,Merchandise
M000343,2025,4,4,285.77,2025-03-07,Dessert
M000344,2021,5,5,562.71,2021-12-14,Beverage
M000344,2022,6,18,455.83,2022-12-26,Coffee
M000344,2023,9,9,1684.78,2023-12-04,Coffee
M000344,2024,8,24,1449.01,2024-12-14,Sandwich
M000345,2024,8,24,1495.83,2024-12-27,Coffee
M000345,2025,8,24,1713.09,2025-03-08,Merchandise
M000346,2025,7,7,1586.78,2025-03-07,Coffee
M000347,2022,5,5,494.05,2022-12-06,Dessert
M000347,2023,7,21,1559.92,2023-12-11,Merchandise
M000347,2025,6,12,1411.35,2025-03-04,Sandwich
M000348,2025,1,2,152.21,2025-03-02,Coffee
M000349,2024,7,14,1642.44,2024-12-19,Pastry
M000350,2023,6,6,1573.21,2023-12-17,Pastry
M000350,2024,6,12,356.04,2024-12-11,Pastry
M000350,2025,9,9,864.43,2025-03-06,Coffee
M000351,2024,6,18,341.3,2024-12-22,Merchandise
M000351,2025,5,5,392.34,2025-03-07,Sandwich
M000352,2024,13,13,2521.6,2024-12-07,Pastry
M000352,2025,15,15,2688.84,2025-03-04,Pastry
M000353,2024,10,30,1135.41,2024-12-27,Beverage
M000353,2025,7,7,729.01,2025-03-06,Dessert
M000354,2023,3,9,482.04,2023-12-26,Coffee
M000354,2024,5,15,787.56,2024-12-07,Sandwich
M000354,2025,1,3,252.56,2025-03-12,Pastry
M000355,2023,4,12,870.02,2023-12-21,Pastry
M000355,2024,5,15,1046.22,2024-12-12,Pastry
M000355,2025,2,4,302.38,2025-03-25,Coffee
M000356,2025,6,12,1772.75,2025-03-13,Sandwich
M000357,2022,5,5,584.39,2022-12-25,Beverage
M000357,2023,3,3,804.25,2023-12-17,Coffee
M000357,2024,4,8,500.15,2024-12-09,Beverage
M000357,2025,3,3,336.91,2025-03-28,Dessert
M000358,2024,6,12,1617.24,2024-12-25,Sandwich
M000358,2025,8,16,1839.36,2025-03-22,Pastry
M000359,2024,37,111,8313.36,2024-12-23,Beverage
M000359,2025,40,120,7514.44,2025-03-11,Merchandise
M000360,2021,7,7,1885.5,2021-12-23,Beverage
M000360,2022,9,9,1120.07,2022-12-11,Beverage
M000360,2024,10,20,2877.26,2024-12-24,Merchandise
M000360,2025,6,12,707.18,2025-03-22,Sandwich
M000361,2021,7,21,1660.9,2021-12-08,Merchandise
M000361,2022,8,8,1186.59,2022-12-18,Pastry
M000361,2023,8,24,1677.83,2023-12-20,Dessert
M000361,2024,9,27,623.62,2024-12-04,Sandwich
M000361,2025,10,30,708.26,2025-03-13,Dessert
M000362,2023,10,20,720.96,2023-12-08,Coffee
M000362,2024,6,12,496.2,2024-12-02,Beverage
M000362,2025,5,5,592.34,2025-03-20,Beverage
M000363,2025,9,27,492.97,2025-03-05,Beverage
